"lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","model","partition"
"Tolerance","=~","tol3",0.0659397802332109,0.047440906789342,1.38993507282675,0.164548594134388,-0.0270426884678211,0.158922248934243,0.0659397802332109,0.0659397802332109,"two_factor_four","full"
"Tolerance","=~","tol4",0.450284385038865,0.0413960953989688,10.8774603183971,0,0.369149528956302,0.531419241121428,0.450284385038865,0.450284385038865,"two_factor_four","full"
"Intangible","=~","ic1",-0.63929586440179,0.0820893690081582,-7.78780336755,6.88338275267597e-15,-0.800188071171398,-0.478403657632181,-0.63929586440179,-0.63929586440179,"two_factor_four","full"
"Intangible","=~","word1",-0.249182490350522,0.0540473640391644,-4.61044668468857,4.01804681615658e-06,-0.355113377326609,-0.143251603374434,-0.249182490350522,-0.249182490350522,"two_factor_four","full"
"Intangible","=~","word2",-0.20026124240315,0.0571654520675678,-3.5031865429219,0.000459727385136111,-0.312303469615534,-0.0882190151907665,-0.20026124240315,-0.20026124240315,"two_factor_four","full"
"Intangible","=~","word3",-0.213879844278569,0.0578634955503679,-3.69628281603546,0.000218779249048229,-0.327290211576884,-0.100469476980255,-0.213879844278569,-0.213879844278569,"two_factor_four","full"
"tol1","|","t1",-1.03368798614595,0.0612896030613709,-16.8656335579607,0,-1.15381340077299,-0.913562571518907,-1.03368798614595,-1.03368798614595,"two_factor_four","full"
"tol1","|","t2",0.973855674066451,0.0599017579195984,16.2575474892337,0,0.856450385933401,1.0912609621995,0.973855674066451,0.973855674066451,"two_factor_four","full"
"tol1","|","t3",1.64796928437273,0.0848394870147169,19.4245550316312,0,1.48168694535703,1.81425162338843,1.64796928437273,1.64796928437273,"two_factor_four","full"
"tol1","|","t4",2.72602283131374,0.23320380606757,11.6894439987137,0,2.26895177036365,3.18309389226384,2.72602283131374,2.72602283131374,"two_factor_four","full"
"tol2","|","t1",-0.563932604048396,0.0531824975156531,-10.6037254809708,0,-0.668168383786967,-0.459696824309825,-0.563932604048396,-0.563932604048396,"two_factor_four","full"
"tol2","|","t2",1.52203624173586,0.0782109598696945,19.4606516052442,0,1.36874557719495,1.67532690627676,1.52203624173586,1.52203624173586,"two_factor_four","full"
"tol2","|","t3",1.8749471107528,0.0999070041635164,18.7669235650796,0,1.67913298078901,2.07076124071658,1.8749471107528,1.8749471107528,"two_factor_four","full"
"tol2","|","t4",2.94784255218491,0.309151058123902,9.53528210472262,0,2.34191761247961,3.5537674918902,2.94784255218491,2.94784255218491,"two_factor_four","full"
"tol3","|","t1",-1.76956280283545,0.0922837082532078,-19.1752459489396,0,-1.95043554737153,-1.58869005829936,-1.76956280283545,-1.76956280283545,"two_factor_four","full"
"tol3","|","t2",0.0180487034407882,0.0501756894020444,0.359710123684973,0.719063920529109,-0.0802938406866869,0.116391247568263,0.0180487034407882,0.0180487034407882,"two_factor_four","full"
"tol3","|","t3",0.454317947699912,0.0521005249021417,8.72002630593911,0,0.352202795316082,0.556433100083742,0.454317947699912,0.454317947699912,"two_factor_four","full"
"tol3","|","t4",1.89872988596458,0.101789284948812,18.6535339836547,0,1.69922655345282,2.09823321847633,1.89872988596458,1.89872988596458,"two_factor_four","full"
"tol4","|","t1",-0.670718304117198,0.0544975393243292,-12.3073135490683,0,-0.777531518438939,-0.563905089795458,-0.670718304117198,-0.670718304117198,"two_factor_four","full"
"tol4","|","t2",0.345657669861514,0.0512772685328431,6.74095324793129,1.57351909280123e-11,0.245156070311552,0.446159269411475,0.345657669861514,0.345657669861514,"two_factor_four","full"
"tol4","|","t3",0.685862213772375,0.0547061324978015,12.5372089463633,0,0.578640164343208,0.793084263201543,0.685862213772375,0.685862213772375,"two_factor_four","full"
"tol4","|","t4",2.48928586478724,0.1773192460778,14.0384415107148,0,2.14174652870896,2.83682520086552,2.48928586478724,2.48928586478724,"two_factor_four","full"
"ic1","|","t1",-2.94784255218491,0.309151058123902,-9.53528210472261,0,-3.5537674918902,-2.34191761247961,-2.94784255218491,-2.94784255218491,"two_factor_four","full"
"ic1","|","t2",-2.03749961983858,0.114138217554054,-17.8511603168645,0,-2.26120641550412,-1.81379282417303,-2.03749961983858,-2.03749961983858,"two_factor_four","full"
"ic1","|","t3",-0.531315739824617,0.0528331180222654,-10.0564903173177,0,-0.634866748339211,-0.427764731310022,-0.531315739824617,-0.531315739824617,"two_factor_four","full"
"word1","|","t1",-1.73241330914918,0.0898529084882674,-19.2805479343542,0,-1.90852177369236,-1.55630484460601,-1.73241330914918,-1.73241330914918,"two_factor_four","full"
"word1","|","t2",-1.48478796864972,0.0764777551276308,-19.4146384941845,0,-1.63468161431835,-1.33489432298109,-1.48478796864972,-1.48478796864972,"two_factor_four","full"
"word1","|","t3",-0.458769081303989,0.0521394287032902,-8.79888968317443,0,-0.560960483736931,-0.356577678871046,-0.458769081303989,-0.458769081303989,"two_factor_four","full"
"word1","|","t4",0.936919437367297,0.0590570141119452,15.864659794539,0,0.821169816673411,1.05266905806118,0.936919437367297,0.936919437367297,"two_factor_four","full"
"word2","|","t1",-1.81864559285006,0.0993374581919712,-18.3077524425429,0,-2.01334343322208,-1.62394775247804,-1.81864559285006,-1.81864559285006,"two_factor_four","full"
"word2","|","t2",-1.58137157229739,0.0842508370368826,-18.7698025077794,0,-1.74650017855704,-1.41624296603775,-1.58137157229739,-1.58137157229739,"two_factor_four","full"
"word2","|","t3",-0.257812361088784,0.0527166170921079,-4.89053310530771,1.00563242866336e-06,-0.361135031976104,-0.154489690201464,-0.257812361088784,-0.257812361088784,"two_factor_four","full"
"word2","|","t4",1.25261781694573,0.0700260187134614,17.8878913860761,0,1.11536934228662,1.38986629160484,1.25261781694573,1.25261781694573,"two_factor_four","full"
"word3","|","t1",-1.85336690700772,0.113301642726225,-16.3578114351447,0,-2.07543404614034,-1.63129976787509,-1.85336690700772,-1.85336690700772,"two_factor_four","full"
"word3","|","t2",-1.45857960252638,0.0868449220778175,-16.7952203494341,0,-1.62879252203909,-1.28836668301367,-1.45857960252638,-1.45857960252638,"two_factor_four","full"
"word3","|","t3",-0.187761229176118,0.0582295066384683,-3.22450317743336,0.00126191456198899,-0.301888965025052,-0.0736334933271842,-0.187761229176118,-0.187761229176118,"two_factor_four","full"
"word3","|","t4",1.34469607014155,0.0815238469673393,16.4945119761127,0,1.18491226620441,1.50447987407869,1.34469607014155,1.34469607014155,"two_factor_four","full"
"tol1","~~","tol1",0.637581268946479,0,,,0.637581268946479,0.637581268946479,0.637581268946479,0.637581268946479,"two_factor_four","full"
"tol2","~~","tol2",0.365301892333001,0,,,0.365301892333001,0.365301892333001,0.365301892333001,0.365301892333001,"two_factor_four","full"
"tol3","~~","tol3",0.995651945382796,0,,,0.995651945382796,0.995651945382796,0.995651945382796,0.995651945382796,"two_factor_four","full"
"tol4","~~","tol4",0.797243972590171,0,,,0.797243972590171,0.797243972590171,0.797243972590171,0.797243972590171,"two_factor_four","full"
"ic1","~~","ic1",0.591300797758769,0,,,0.591300797758769,0.591300797758769,0.591300797758769,0.591300797758769,"two_factor_four","full"
"word1","~~","word1",0.937908086502712,0,,,0.937908086502712,0.937908086502712,0.937908086502712,0.937908086502712,"two_factor_four","full"
"word2","~~","word2",0.959895434791147,0,,,0.959895434791147,0.959895434791147,0.959895434791147,0.959895434791147,"two_factor_four","full"
"word3","~~","word3",0.954255412211375,0,,,0.954255412211375,0.954255412211375,0.954255412211375,0.954255412211375,"two_factor_four","full"
"Tolerance","~~","Tolerance",1,0,,,1,1,1,1,"two_factor_four","full"
"Intangible","~~","Intangible",1,0,,,1,1,1,1,"two_factor_four","full"
"Tolerance","~~","Intangible",0.908060559447201,0.115014668297395,7.89517174539176,2.88657986402541e-15,0.682635951890486,1.13348516700392,0.908060559447201,0.908060559447201,"two_factor_four","full"
"tol1","~*~","tol1",1,0,,,1,1,1,1,"two_factor_four","full"
"tol2","~*~","tol2",1,0,,,1,1,1,1,"two_factor_four","full"
"tol3","~*~","tol3",1,0,,,1,1,1,1,"two_factor_four","full"
"tol4","~*~","tol4",1,0,,,1,1,1,1,"two_factor_four","full"
"ic1","~*~","ic1",1,0,,,1,1,1,1,"two_factor_four","full"
"word1","~*~","word1",1,0,,,1,1,1,1,"two_factor_four","full"
"word2","~*~","word2",1,0,,,1,1,1,1,"two_factor_four","full"
"word3","~*~","word3",1,0,,,1,1,1,1,"two_factor_four","full"
"tol1","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"tol2","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"tol3","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"tol4","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"ic1","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"word1","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"word2","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"word3","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"Tolerance","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"Intangible","~1","",0,0,,,0,0,0,0,"two_factor_four","full"
"Tolerance","=~","tol1",0.594872455196234,0.0346443306802541,17.1708456626437,0,0.52697081479444,0.662774095598028,0.594872455196234,0.594872455196234,"two_factor_three","full"
"Tolerance","=~","tol2",0.807870203925898,0.039095397244058,20.6640745682328,0,0.731244633366258,0.884495774485538,0.807870203925898,0.807870203925898,"two_factor_three","full"
"Tolerance","=~","tol4",0.453593467637523,0.0411798951850804,11.0149252590099,0,0.372882356187631,0.534304579087415,0.453593467637523,0.453593467637523,"two_factor_three","full"
"Intangible","=~","ic1",-0.643498361969032,0.0832012686642161,-7.73423737763019,1.04360964314765e-14,-0.806569852018936,-0.480426871919127,-0.643498361969032,-0.643498361969032,"two_factor_three","full"
"Intangible","=~","word1",-0.247365712467296,0.0544124446396176,-4.54612385283622,5.46428895420448e-06,-0.354012144271726,-0.140719280662866,-0.247365712467296,-0.247365712467296,"two_factor_three","full"
"Intangible","=~","word2",-0.199742946560934,0.0577512487211604,-3.45867753484172,0.000542834387391,-0.312933314116623,-0.0865525790052448,-0.199742946560934,-0.199742946560934,"two_factor_three","full"
"Intangible","=~","word3",-0.214060555696184,0.058305994791638,-3.67133013442528,0.000241291423142886,-0.328338205570574,-0.0997829058217935,-0.214060555696184,-0.214060555696184,"two_factor_three","full"
"tol1","|","t1",-1.03368798614595,0.0612896030613709,-16.8656335579607,0,-1.15381340077299,-0.913562571518907,-1.03368798614595,-1.03368798614595,"two_factor_three","full"
"tol1","|","t2",0.973855674066451,0.0599017579195984,16.2575474892337,0,0.856450385933401,1.0912609621995,0.973855674066451,0.973855674066451,"two_factor_three","full"
"tol1","|","t3",1.64796928437273,0.0848394870147169,19.4245550316312,0,1.48168694535703,1.81425162338843,1.64796928437273,1.64796928437273,"two_factor_three","full"
"tol1","|","t4",2.72602283131374,0.23320380606757,11.6894439987137,0,2.26895177036365,3.18309389226384,2.72602283131374,2.72602283131374,"two_factor_three","full"
"tol2","|","t1",-0.563932604048396,0.0531824975156531,-10.6037254809708,0,-0.668168383786967,-0.459696824309825,-0.563932604048396,-0.563932604048396,"two_factor_three","full"
"tol2","|","t2",1.52203624173586,0.0782109598696945,19.4606516052442,0,1.36874557719495,1.67532690627676,1.52203624173586,1.52203624173586,"two_factor_three","full"
"tol2","|","t3",1.8749471107528,0.0999070041635164,18.7669235650796,0,1.67913298078901,2.07076124071658,1.8749471107528,1.8749471107528,"two_factor_three","full"
"tol2","|","t4",2.94784255218491,0.309151058123902,9.53528210472262,0,2.34191761247961,3.5537674918902,2.94784255218491,2.94784255218491,"two_factor_three","full"
"tol4","|","t1",-0.670718304117198,0.0544975393243292,-12.3073135490683,0,-0.777531518438939,-0.563905089795458,-0.670718304117198,-0.670718304117198,"two_factor_three","full"
"tol4","|","t2",0.345657669861514,0.0512772685328431,6.74095324793129,1.57351909280123e-11,0.245156070311552,0.446159269411475,0.345657669861514,0.345657669861514,"two_factor_three","full"
"tol4","|","t3",0.685862213772375,0.0547061324978015,12.5372089463633,0,0.578640164343208,0.793084263201543,0.685862213772375,0.685862213772375,"two_factor_three","full"
"tol4","|","t4",2.48928586478724,0.1773192460778,14.0384415107148,0,2.14174652870896,2.83682520086552,2.48928586478724,2.48928586478724,"two_factor_three","full"
"ic1","|","t1",-2.94784255218491,0.309151058123902,-9.53528210472261,0,-3.5537674918902,-2.34191761247961,-2.94784255218491,-2.94784255218491,"two_factor_three","full"
"ic1","|","t2",-2.03749961983858,0.114138217554054,-17.8511603168645,0,-2.26120641550412,-1.81379282417303,-2.03749961983858,-2.03749961983858,"two_factor_three","full"
"ic1","|","t3",-0.531315739824617,0.0528331180222654,-10.0564903173177,0,-0.634866748339211,-0.427764731310022,-0.531315739824617,-0.531315739824617,"two_factor_three","full"
"word1","|","t1",-1.73241330914918,0.0898529084882674,-19.2805479343542,0,-1.90852177369236,-1.55630484460601,-1.73241330914918,-1.73241330914918,"two_factor_three","full"
"word1","|","t2",-1.48478796864972,0.0764777551276308,-19.4146384941845,0,-1.63468161431835,-1.33489432298109,-1.48478796864972,-1.48478796864972,"two_factor_three","full"
"word1","|","t3",-0.458769081303989,0.0521394287032902,-8.79888968317443,0,-0.560960483736931,-0.356577678871046,-0.458769081303989,-0.458769081303989,"two_factor_three","full"
"word1","|","t4",0.936919437367297,0.0590570141119452,15.864659794539,0,0.821169816673411,1.05266905806118,0.936919437367297,0.936919437367297,"two_factor_three","full"
"word2","|","t1",-1.81864559285006,0.0993374581919712,-18.3077524425429,0,-2.01334343322208,-1.62394775247804,-1.81864559285006,-1.81864559285006,"two_factor_three","full"
"word2","|","t2",-1.58137157229739,0.0842508370368826,-18.7698025077794,0,-1.74650017855704,-1.41624296603775,-1.58137157229739,-1.58137157229739,"two_factor_three","full"
"word2","|","t3",-0.257812361088784,0.0527166170921079,-4.89053310530771,1.00563242866336e-06,-0.361135031976104,-0.154489690201464,-0.257812361088784,-0.257812361088784,"two_factor_three","full"
"word2","|","t4",1.25261781694573,0.0700260187134614,17.8878913860761,0,1.11536934228662,1.38986629160484,1.25261781694573,1.25261781694573,"two_factor_three","full"
"word3","|","t1",-1.85336690700772,0.113301642726225,-16.3578114351447,0,-2.07543404614034,-1.63129976787509,-1.85336690700772,-1.85336690700772,"two_factor_three","full"
"word3","|","t2",-1.45857960252638,0.0868449220778175,-16.7952203494341,0,-1.62879252203909,-1.28836668301367,-1.45857960252638,-1.45857960252638,"two_factor_three","full"
"word3","|","t3",-0.187761229176118,0.0582295066384683,-3.22450317743336,0.00126191456198899,-0.301888965025052,-0.0736334933271842,-0.187761229176118,-0.187761229176118,"two_factor_three","full"
"word3","|","t4",1.34469607014155,0.0815238469673393,16.4945119761127,0,1.18491226620441,1.50447987407869,1.34469607014155,1.34469607014155,"two_factor_three","full"
"tol1","~~","tol1",0.646126762048804,0,,,0.646126762048804,0.646126762048804,0.646126762048804,0.646126762048804,"two_factor_three","full"
"tol2","~~","tol2",0.347345733608728,0,,,0.347345733608728,0.347345733608728,0.347345733608728,0.347345733608728,"two_factor_three","full"
"tol4","~~","tol4",0.794252966116568,0,,,0.794252966116568,0.794252966116568,0.794252966116568,0.794252966116568,"two_factor_three","full"
"ic1","~~","ic1",0.585909858143173,0,,,0.585909858143173,0.585909858143173,0.585909858143173,0.585909858143173,"two_factor_three","full"
"word1","~~","word1",0.938810204295547,0,,,0.938810204295547,0.938810204295547,0.938810204295547,0.938810204295547,"two_factor_three","full"
"word2","~~","word2",0.960102755299156,0,,,0.960102755299156,0.960102755299156,0.960102755299156,0.960102755299156,"two_factor_three","full"
"word3","~~","word3",0.954178078495041,0,,,0.954178078495041,0.954178078495041,0.954178078495041,0.954178078495041,"two_factor_three","full"
"Tolerance","~~","Tolerance",1,0,,,1,1,1,1,"two_factor_three","full"
"Intangible","~~","Intangible",1,0,,,1,1,1,1,"two_factor_three","full"
"Tolerance","~~","Intangible",0.889795817412805,0.113969936198783,7.80728538674316,5.77315972805081e-15,0.666418847142864,1.11317278768275,0.889795817412805,0.889795817412805,"two_factor_three","full"
"tol1","~*~","tol1",1,0,,,1,1,1,1,"two_factor_three","full"
"tol2","~*~","tol2",1,0,,,1,1,1,1,"two_factor_three","full"
"tol4","~*~","tol4",1,0,,,1,1,1,1,"two_factor_three","full"
"ic1","~*~","ic1",1,0,,,1,1,1,1,"two_factor_three","full"
"word1","~*~","word1",1,0,,,1,1,1,1,"two_factor_three","full"
"word2","~*~","word2",1,0,,,1,1,1,1,"two_factor_three","full"
"word3","~*~","word3",1,0,,,1,1,1,1,"two_factor_three","full"
"tol1","~1","",0,0,,,0,0,0,0,"two_factor_three","full"
"tol2","~1","",0,0,,,0,0,0,0,"two_factor_three","full"
"tol4","~1","",0,0,,,0,0,0,0,"two_factor_three","full"
"ic1","~1","",0,0,,,0,0,0,0,"two_factor_three","full"
"word1","~1","",0,0,,,0,0,0,0,"two_factor_three","full"
"word2","~1","",0,0,,,0,0,0,0,"two_factor_three","full"
"word3","~1","",0,0,,,0,0,0,0,"two_factor_three","full"
"Tolerance","~1","",0,0,,,0,0,0,0,"two_factor_three","full"
"Intangible","~1","",0,0,,,0,0,0,0,"two_factor_three","full"
"Common","=~","tol1",0.602614185920401,0.0346861321776693,17.3733462939509,0,0.534630616089174,0.670597755751629,0.602614185920401,0.602614185920401,"one_factor","full"
"Common","=~","tol2",0.790914799217327,0.0384681952385888,20.5602262937444,0,0.715518521999437,0.866311076435216,0.790914799217327,0.790914799217327,"one_factor","full"
"Common","=~","tol3",0.0673073370400153,0.047392137519986,1.42022159290939,0.15554317924413,-0.0255795456495266,0.160194219729557,0.0673073370400153,0.0673073370400153,"one_factor","full"
"Common","=~","tol4",0.450143638762206,0.0411555210507663,10.9376245827854,0,0.369480299737724,0.530806977786688,0.450143638762206,0.450143638762206,"one_factor","full"
"Common","=~","ic1",-0.589001929914356,0.0490054287152675,-12.0191159501244,0,-0.685050805243226,-0.492953054585487,-0.589001929914356,-0.589001929914356,"one_factor","full"
"Common","=~","word1",-0.240850322497857,0.0507682225129476,-4.74411571995517,2.09419114671761e-06,-0.340354210182349,-0.141346434813364,-0.240850322497857,-0.240850322497857,"one_factor","full"
"Common","=~","word2",-0.191088448140746,0.0524249034232023,-3.64499380376871,0.000267398244027772,-0.293839370743213,-0.0883375255382785,-0.191088448140746,-0.191088448140746,"one_factor","full"
"Common","=~","word3",-0.200984858833161,0.0557038869472758,-3.60809397418522,0.00030845477157504,-0.310162471048712,-0.0918072466176091,-0.200984858833161,-0.200984858833161,"one_factor","full"
"tol1","|","t1",-1.03368798614595,0.0612896030613709,-16.8656335579607,0,-1.15381340077299,-0.913562571518907,-1.03368798614595,-1.03368798614595,"one_factor","full"
"tol1","|","t2",0.973855674066451,0.0599017579195984,16.2575474892337,0,0.856450385933401,1.0912609621995,0.973855674066451,0.973855674066451,"one_factor","full"
"tol1","|","t3",1.64796928437273,0.0848394870147169,19.4245550316312,0,1.48168694535703,1.81425162338843,1.64796928437273,1.64796928437273,"one_factor","full"
"tol1","|","t4",2.72602283131374,0.23320380606757,11.6894439987137,0,2.26895177036365,3.18309389226384,2.72602283131374,2.72602283131374,"one_factor","full"
"tol2","|","t1",-0.563932604048396,0.0531824975156531,-10.6037254809708,0,-0.668168383786967,-0.459696824309825,-0.563932604048396,-0.563932604048396,"one_factor","full"
"tol2","|","t2",1.52203624173586,0.0782109598696945,19.4606516052442,0,1.36874557719495,1.67532690627676,1.52203624173586,1.52203624173586,"one_factor","full"
"tol2","|","t3",1.8749471107528,0.0999070041635164,18.7669235650796,0,1.67913298078901,2.07076124071658,1.8749471107528,1.8749471107528,"one_factor","full"
"tol2","|","t4",2.94784255218491,0.309151058123902,9.53528210472262,0,2.34191761247961,3.5537674918902,2.94784255218491,2.94784255218491,"one_factor","full"
"tol3","|","t1",-1.76956280283545,0.0922837082532078,-19.1752459489396,0,-1.95043554737153,-1.58869005829936,-1.76956280283545,-1.76956280283545,"one_factor","full"
"tol3","|","t2",0.0180487034407882,0.0501756894020444,0.359710123684973,0.719063920529109,-0.0802938406866869,0.116391247568263,0.0180487034407882,0.0180487034407882,"one_factor","full"
"tol3","|","t3",0.454317947699912,0.0521005249021417,8.72002630593911,0,0.352202795316082,0.556433100083742,0.454317947699912,0.454317947699912,"one_factor","full"
"tol3","|","t4",1.89872988596458,0.101789284948812,18.6535339836547,0,1.69922655345282,2.09823321847633,1.89872988596458,1.89872988596458,"one_factor","full"
"tol4","|","t1",-0.670718304117198,0.0544975393243292,-12.3073135490683,0,-0.777531518438939,-0.563905089795458,-0.670718304117198,-0.670718304117198,"one_factor","full"
"tol4","|","t2",0.345657669861514,0.0512772685328431,6.74095324793129,1.57351909280123e-11,0.245156070311552,0.446159269411475,0.345657669861514,0.345657669861514,"one_factor","full"
"tol4","|","t3",0.685862213772375,0.0547061324978015,12.5372089463633,0,0.578640164343208,0.793084263201543,0.685862213772375,0.685862213772375,"one_factor","full"
"tol4","|","t4",2.48928586478724,0.1773192460778,14.0384415107148,0,2.14174652870896,2.83682520086552,2.48928586478724,2.48928586478724,"one_factor","full"
"ic1","|","t1",-2.94784255218491,0.309151058123902,-9.53528210472261,0,-3.5537674918902,-2.34191761247961,-2.94784255218491,-2.94784255218491,"one_factor","full"
"ic1","|","t2",-2.03749961983858,0.114138217554054,-17.8511603168645,0,-2.26120641550412,-1.81379282417303,-2.03749961983858,-2.03749961983858,"one_factor","full"
"ic1","|","t3",-0.531315739824617,0.0528331180222654,-10.0564903173177,0,-0.634866748339211,-0.427764731310022,-0.531315739824617,-0.531315739824617,"one_factor","full"
"word1","|","t1",-1.73241330914918,0.0898529084882674,-19.2805479343542,0,-1.90852177369236,-1.55630484460601,-1.73241330914918,-1.73241330914918,"one_factor","full"
"word1","|","t2",-1.48478796864972,0.0764777551276308,-19.4146384941845,0,-1.63468161431835,-1.33489432298109,-1.48478796864972,-1.48478796864972,"one_factor","full"
"word1","|","t3",-0.458769081303989,0.0521394287032902,-8.79888968317443,0,-0.560960483736931,-0.356577678871046,-0.458769081303989,-0.458769081303989,"one_factor","full"
"word1","|","t4",0.936919437367297,0.0590570141119452,15.864659794539,0,0.821169816673411,1.05266905806118,0.936919437367297,0.936919437367297,"one_factor","full"
"word2","|","t1",-1.81864559285006,0.0993374581919712,-18.3077524425429,0,-2.01334343322208,-1.62394775247804,-1.81864559285006,-1.81864559285006,"one_factor","full"
"word2","|","t2",-1.58137157229739,0.0842508370368826,-18.7698025077794,0,-1.74650017855704,-1.41624296603775,-1.58137157229739,-1.58137157229739,"one_factor","full"
"word2","|","t3",-0.257812361088784,0.0527166170921079,-4.89053310530771,1.00563242866336e-06,-0.361135031976104,-0.154489690201464,-0.257812361088784,-0.257812361088784,"one_factor","full"
"word2","|","t4",1.25261781694573,0.0700260187134614,17.8878913860761,0,1.11536934228662,1.38986629160484,1.25261781694573,1.25261781694573,"one_factor","full"
"word3","|","t1",-1.85336690700772,0.113301642726225,-16.3578114351447,0,-2.07543404614034,-1.63129976787509,-1.85336690700772,-1.85336690700772,"one_factor","full"
"word3","|","t2",-1.45857960252638,0.0868449220778175,-16.7952203494341,0,-1.62879252203909,-1.28836668301367,-1.45857960252638,-1.45857960252638,"one_factor","full"
"word3","|","t3",-0.187761229176118,0.0582295066384683,-3.22450317743336,0.00126191456198899,-0.301888965025052,-0.0736334933271842,-0.187761229176118,-0.187761229176118,"one_factor","full"
"word3","|","t4",1.34469607014155,0.0815238469673393,16.4945119761127,0,1.18491226620441,1.50447987407869,1.34469607014155,1.34469607014155,"one_factor","full"
"tol1","~~","tol1",0.636856142927492,0,,,0.636856142927492,0.636856142927492,0.636856142927492,0.636856142927492,"one_factor","full"
"tol2","~~","tol2",0.374453780379016,0,,,0.374453780379016,0.374453780379016,0.374453780379016,0.374453780379016,"one_factor","full"
"tol3","~~","tol3",0.995469722380582,0,,,0.995469722380582,0.995469722380582,0.995469722380582,0.995469722380582,"one_factor","full"
"tol4","~~","tol4",0.797370704481921,0,,,0.797370704481921,0.797370704481921,0.797370704481921,0.797370704481921,"one_factor","full"
"ic1","~~","ic1",0.653076726557164,0,,,0.653076726557164,0.653076726557164,0.653076726557164,0.653076726557164,"one_factor","full"
"word1","~~","word1",0.941991122152678,0,,,0.941991122152678,0.941991122152678,0.941991122152678,0.941991122152678,"one_factor","full"
"word2","~~","word2",0.963485204987162,0,,,0.963485204987162,0.963485204987162,0.963485204987162,0.963485204987162,"one_factor","full"
"word3","~~","word3",0.959605086519815,0,,,0.959605086519815,0.959605086519815,0.959605086519815,0.959605086519815,"one_factor","full"
"Common","~~","Common",1,0,,,1,1,1,1,"one_factor","full"
"tol1","~*~","tol1",1,0,,,1,1,1,1,"one_factor","full"
"tol2","~*~","tol2",1,0,,,1,1,1,1,"one_factor","full"
"tol3","~*~","tol3",1,0,,,1,1,1,1,"one_factor","full"
"tol4","~*~","tol4",1,0,,,1,1,1,1,"one_factor","full"
"ic1","~*~","ic1",1,0,,,1,1,1,1,"one_factor","full"
"word1","~*~","word1",1,0,,,1,1,1,1,"one_factor","full"
"word2","~*~","word2",1,0,,,1,1,1,1,"one_factor","full"
"word3","~*~","word3",1,0,,,1,1,1,1,"one_factor","full"
"tol1","~1","",0,0,,,0,0,0,0,"one_factor","full"
"tol2","~1","",0,0,,,0,0,0,0,"one_factor","full"
"tol3","~1","",0,0,,,0,0,0,0,"one_factor","full"
"tol4","~1","",0,0,,,0,0,0,0,"one_factor","full"
"ic1","~1","",0,0,,,0,0,0,0,"one_factor","full"
"word1","~1","",0,0,,,0,0,0,0,"one_factor","full"
"word2","~1","",0,0,,,0,0,0,0,"one_factor","full"
"word3","~1","",0,0,,,0,0,0,0,"one_factor","full"
"Common","~1","",0,0,,,0,0,0,0,"one_factor","full"
