"replicate","direct","indirect_IC","indirect_PS","total","IC_to_Tol","PS_to_Tol","IB_to_Tol","TC_to_Tol","interaction","interaction_f2","failure"
2023,-0.14621692796513,-0.028160546953503,0.0167243519795985,-0.157653122939035,-0.360559339606864,0.0412083610957636,0.239959197949956,-0.0575456255196286,0.134126147690816,0.00555563626772517,""
2024,-0.137395734002398,-0.0114392796836026,0.0431723941693827,-0.105662619516618,-0.367035795667049,0.13190342806049,0.159019665641721,0.0366232888476985,0.0477102101607765,0.000669384112566489,""
2025,-0.114043017407609,-0.0483417043356928,0.0334573668470445,-0.128927354896258,-0.373742446251984,0.107410815430337,0.190281434113229,0.0648863960391576,0.0437011007637291,0.000545333596931992,""
2026,-0.130566486407071,-0.0459691439852068,0.0377237943330001,-0.138811836059278,-0.357906184934744,0.128982687533833,0.15192398599327,0.0229459296557896,0.123829436075841,0.00418045836283784,""
2027,-0.0878740988333776,-0.0322061417412825,0.0573699590760414,-0.0627102814986187,-0.36801433129217,0.170516428923488,0.179160750731023,-0.000289537338771921,-0.0189815445034304,0.000103086515282642,""
2028,-0.17259528847889,-0.0134924905116209,0.0188928151880179,-0.167194963802493,-0.360498976799025,0.0503892677388647,0.214818579851631,0.0478812055001123,0.0874496344783609,0.0022882779229864,""
2029,-0.1608255646286,-0.0166220018476331,0.0122972797363251,-0.165150286739908,-0.398697440282768,0.0351009551543642,0.210401809780859,0.0625821485994455,0.196476106951392,0.0118740509164863,""
2030,-0.116314377300659,-0.0386064037904648,0.023119446082049,-0.131801335009074,-0.319037182250669,0.0769827515725399,0.201419699258447,0.0121392658655128,0.106447027868948,0.00307737594394318,""
2031,-0.156306577588668,-0.0338211694850986,0.0344620424324336,-0.155665704641333,-0.360383977215208,0.0880690856487041,0.243291728355953,-0.0152292282354644,0.197532983488755,0.0115916133178465,""
2032,-0.184868808327549,-0.0459543259292853,0.0307807093437055,-0.200042424913129,-0.344327088419092,0.0872036722535486,0.207523237244367,0.016693540499022,0.0847013809081884,0.00208454550810972,""
2033,-0.133503367921335,-0.0232050663371541,0.0507815376177974,-0.105926896640692,-0.287996202356877,0.15853977338117,0.18927498303998,-0.00250967341165984,0.0522421981904867,0.000748123539148323,""
2034,-0.139085367501009,-0.0207942404428132,0.0298465586651157,-0.130033049278707,-0.391245540737161,0.0895478554435238,0.164724207735157,0.0727089519397374,0.0866331199679495,0.00221501700510723,""
2035,-0.131465015829998,-0.0393675140794244,0.0236167246352003,-0.147215805274222,-0.37246120470813,0.0704455555592464,0.148660805066715,0.075607708287655,0.213169120092205,0.0121717562885381,""
2036,-0.162843734903915,-0.0525153936514189,0.0153450566348399,-0.200014071920494,-0.416207059803717,0.0394698553588192,0.188456978620471,0.0831794238375719,0.104613627003298,0.00282930635454847,""
2037,-0.138946169943798,-0.00938720586024444,0.00205081321132227,-0.14628256259272,-0.307104762199222,0.00652551879926934,0.209004710632209,-0.0349928091827975,0.0259009878752857,0.000186992928276684,""
2038,-0.169812741151067,-0.00669953005324933,0.0248840275861194,-0.151628243618197,-0.358683142216255,0.0736509555279405,0.128910306645323,0.055931713700461,0.0774044443598933,0.00172699897782904,""
2039,-0.17479704063981,-0.0241469604903492,0.0263843560083576,-0.172559645121802,-0.334489596014415,0.0722579838761966,0.194797361103465,0.0168711604014196,0.198085682758254,0.0110039705214252,""
2040,-0.180632545844646,0.0287509754691397,-0.0148074039632737,-0.16668897433878,-0.311628814167766,-0.0465098161725235,0.188413171692244,-0.00202758786602093,0.13110244185012,0.00487001265936483,""
2041,-0.12328488945876,-0.0411508010685936,0.0366478970293957,-0.127787793497958,-0.403843194555806,0.106578145192997,0.0919757284631505,0.0511858680739452,0.086213248049102,0.00200170928338266,""
2042,-0.142676685815879,-0.0039116000760132,0.0513961558327852,-0.0951921300591066,-0.36884810949918,0.170674724356101,0.155496893157837,0.0282028495847017,0.0737988390473976,0.00171821884075588,""
2043,-0.109038598530335,-0.0413400166905233,0.0318578209270673,-0.118520794293791,-0.336402220272536,0.0833283985013159,0.294373719487531,0.0357720310300589,0.0637604905247174,0.00109645741782433,""
2044,-0.178766155168567,-0.0221051283006395,0.00940423801075482,-0.191467045458452,-0.291029707921247,0.0295008616909197,0.274474166480681,-0.00164468131156648,0.0587381580275148,0.000981075646634278,""
2045,-0.166536683139784,0.00329900343359025,0.0136323725332083,-0.149605307172986,-0.348984016365284,0.0401920674491108,0.183888305727379,0.00436642212414543,-0.0369722450276019,0.00036881312666439,""
2046,-0.146507411299842,-0.0699519687603483,0.039329943177286,-0.177129436882904,-0.417176234417408,0.115688944800221,0.245292006805858,0.0771714840960043,0.14890499254734,0.00660424169667925,""
2047,-0.110827949318142,-0.0497489727556591,0.00666045338419822,-0.153916468689603,-0.384281386914395,0.0180828964345154,0.200065888919261,0.0569784157629899,0.13348538845938,0.00506690730186706,""
2048,-0.114687622696262,0.0206444391369016,0.023909094791089,-0.0701340887682712,-0.234670513370402,0.0847706223888898,0.193882471259119,-0.0992942779284349,-0.10489629230025,0.00308964788683735,""
2049,-0.188368637357519,0.00046871359769837,0.00195360538153926,-0.185946318378282,-0.408342284122618,0.00545027456631972,0.181137590433818,0.033310247320228,0.16109462218046,0.00832083223830197,""
2050,-0.158391651692881,-0.02187107082051,0.0297529794271695,-0.150509743086221,-0.401589374583035,0.0835347177221919,0.218967487201974,0.0404048905836976,0.161466152662725,0.0083393596077656,""
2051,-0.106376327040902,-0.0316601636620469,0.0327103380828571,-0.105326152620091,-0.330109986646304,0.0918118062992537,0.22682396208469,0.0217778670480775,0.0644975520057257,0.00115523918300121,""
2052,-0.158282437712395,0.00897535426454736,0.0338163591162874,-0.115490724331561,-0.269453852857876,0.107017161650144,0.200931911899903,-0.0340694678898811,-0.0384703450742407,0.000437057845404505,""
2053,-0.133890764632356,-0.00430711700559872,0.00410619270696303,-0.134091688930992,-0.328633131970357,0.0116612305208093,0.221631971612261,0.0251393955539517,0.114872585912728,0.00368881154895097,""
2054,-0.164912020614928,-0.0348039052794768,0.0134302556183334,-0.186285670276071,-0.376922047993684,0.0358721804090832,0.201234752938882,0.06849986351671,0.061800348300132,0.00108922105989919,""
2055,-0.143929155182334,-0.0388151736589289,0.00113408805721251,-0.18161024078405,-0.391525401530924,0.0031767855589946,0.199593733447918,0.0582447681936988,-0.0429825288232188,0.000482449438991644,""
2056,-0.164770795642866,-0.0140406451617288,0.0100421482151004,-0.168769292589495,-0.36926083436741,0.026556982811194,0.155761297324763,-0.000536967778186259,0.00218798907070702,1.39648708254358e-06,""
2057,-0.143515512815722,-0.0600022866207252,0.0335157626448212,-0.170002036791626,-0.402628055776625,0.0913348136523379,0.217359348363696,0.0664831515319475,0.174368318598184,0.00919730527065232,""
2058,-0.12114958824042,-0.0483523688681962,0.0182737656973869,-0.151228191411229,-0.385743822753566,0.0540319017703968,0.139893385750036,0.0960938403982365,0.224814007532326,0.0126206621899159,""
2059,-0.136743068489877,-0.021738244270085,0.0296297665704625,-0.1288515461895,-0.348434603205474,0.0806852728230502,0.203837130607828,0.0360777865055785,0.0821770316937886,0.00195998973955319,""
2060,-0.126471179896986,-0.0219971699156516,0.0349387806777958,-0.113529569134841,-0.317067781405777,0.105777113629653,0.2192275892729,-0.020814606489063,0.142573541188802,0.00572852007708638,""
2061,-0.131793019053545,-0.0288905170544515,0.0375718391371772,-0.12311169697082,-0.263210121980032,0.124149412884988,0.157273639639138,-0.0423322082101357,-0.0474247082091017,0.000616686967526354,""
2062,-0.150478176065468,-0.0489171107982004,0.0347650912232143,-0.164630195640454,-0.337211075085117,0.107201528883655,0.227496147848865,-0.0305942223038149,0.0742195147335756,0.00144988177217684,""
2063,-0.111731997478886,-0.00408537693091616,0.014201150685462,-0.10161622372434,-0.308401049602324,0.043413690406579,0.239248054296829,-0.0126609141846524,-0.0138268266759735,5.40116387252876e-05,""
2064,-0.11811603041887,-0.0336589634472256,0.0125731368300841,-0.139201857036011,-0.317928439938089,0.0411933116840761,0.166151212645437,-0.0175982328354695,0.153052793832828,0.00561778244532746,""
2065,-0.119153083127775,-0.0205471577303026,0.0275637279798083,-0.112136512878269,-0.368257685404193,0.076526422603511,0.127826821813695,0.0230573724758218,0.163642810749681,0.00758232592222914,""
2066,-0.17423591709181,0.0258991009659786,0.0291927625081033,-0.119144053617728,-0.284921290260451,0.110055284252954,0.192243226166977,-0.0548873705623027,0.100683832940355,0.00301201120883931,""
2067,-0.0921813670987731,-0.0326667219140659,0.0129664007654414,-0.111881688247398,-0.413234937148878,0.0445101682548336,0.127138415728412,0.0408317933727958,0.109628354859018,0.00328750870871546,""
2068,-0.12997855503884,-0.0168230152098261,0.0405498035600299,-0.106251766688636,-0.332543064565137,0.124167066024334,0.1645941168724,-0.00897581334063655,-0.0523241408218085,0.000812371308173857,""
2069,-0.12136374186018,-0.0248543424071963,0.0201088015408237,-0.126109282726553,-0.386705112804237,0.0575765639944762,0.206291976144807,0.0805635231806313,0.0970996296738996,0.00268232781189283,""
2070,,,,,,,,,,,"Inadmissible PLS fit"
2071,-0.150426009678192,-0.021491679281668,0.0368364921829848,-0.135081196776875,-0.233759188512472,0.110468368198492,0.221275565051,-0.0237069419088034,-0.0792851372184325,0.00169372603837507,""
2072,-0.136379536510801,-0.0374990218099626,0.019927448052945,-0.153951110267819,-0.380758588785198,0.0557496230778059,0.249895145297698,0.0670714824055691,0.247318469498214,0.0186546172173748,""
2073,-0.10623102774629,-0.0337317396681849,0.0424496009811808,-0.0975131664332945,-0.295167486656265,0.124294387240116,0.208575364039296,-0.0282072143156071,0.0189531797213156,9.37760567193717e-05,""
2074,-0.15976360739381,-0.0394724863657069,0.0454539345345969,-0.15378215922492,-0.376517965706882,0.120240962070514,0.235595928495704,0.0104596577973654,0.0146618071514016,6.14542321848866e-05,""
2075,-0.148730780627545,-0.0279949177770553,0.0482479065502481,-0.128477791854352,-0.292648963255588,0.169667138474207,0.194855540194567,-0.02985815251222,0.00331561743374288,3.28999924113997e-06,""
2076,-0.135049793344339,-0.0182103507970876,0.0164388823365548,-0.136821261804872,-0.440130861905025,0.0454834917817427,0.141980534566686,-0.0194595086491001,0.281625990286467,0.0244423623255424,""
2077,-0.119830282791853,-0.0479305414965409,0.0130741888553302,-0.154686635433063,-0.327825086725541,0.0388907053497154,0.173163436974042,0.00898236197088314,0.120214552456106,0.00325285851686641,""
2078,-0.180624246570192,-0.0318772097559572,0.0345825600761633,-0.177918896249986,-0.366150684515229,0.100273545507339,0.153966644873957,0.041514681316222,-0.0270792151842433,0.000215891998241091,""
2079,-0.120949488429759,-0.046625924296452,0.0102172472064835,-0.157358165519727,-0.423653616644107,0.0260042249974188,0.245127200740527,0.0013654957011828,0.188103579311251,0.0115462289124476,""
2080,-0.17122593232584,-0.0355608951756805,0.0250730484955528,-0.181713779005968,-0.328804907621031,0.0716691158813798,0.233160715587865,0.0229424644742771,0.11801959877239,0.00400366488375096,""
2081,-0.172144134797116,-0.0184867137565042,0.0242643396645844,-0.166366508889036,-0.280693940178169,0.0811297010357807,0.208531538489299,-0.0146845088113501,0.0926462240010133,0.00217997585842341,""
2082,-0.146815942015801,-0.0504296275996666,0.0269334249071774,-0.170312144708291,-0.420381992009796,0.0759974627796549,0.210976292536451,0.0710938552278004,-0.00454530197895072,5.43575493921454e-06,""
2083,-0.161636347898487,-0.0697555747424278,0.0384982777060943,-0.19289364493482,-0.380236025680172,0.12003218121318,0.176807926101283,0.0468685557440704,0.0678188471323106,0.00124454297374074,""
2084,-0.105631645585635,0.0102355172599569,0.0126578169265565,-0.0827383113991215,-0.349429232409013,0.0444632332195058,0.143608294377036,-0.00306945014663353,0.148140135576339,0.00642548064021787,""
2085,-0.170357280499586,-0.0447002670725668,0.00312067831432031,-0.211936869257832,-0.384029056747095,0.00891557248024616,0.142063122299915,0.0367430711921961,0.0838889635849489,0.00200119562540809,""
2086,-0.135773290666101,-0.0350298946079593,0.0141143377324806,-0.15668884754158,-0.391096443489632,0.0398861985486759,0.157017450689941,0.042336934953717,0.0552631210443666,0.000786781692260215,""
2087,-0.190337291646879,0.0198427537368382,0.0228862183080337,-0.147608319602007,-0.248292096967402,0.067402137923196,0.245693275686361,-0.0291107078770409,-0.0695748892945734,0.00145522080825629,""
2088,-0.159938554545851,0.0318615619436518,0.000629861621010667,-0.127447130981189,-0.386836579307702,0.00166231273803309,0.17766826714312,0.0146223254007972,0.0526989031881544,0.000834854867571678,""
2089,-0.173305711867452,-0.0201832646560931,0.0138767106845978,-0.179612265838947,-0.261005318696815,0.0431571330251343,0.230396785663825,-0.0818940692456976,0.0172755131141243,8.42920758493061e-05,""
2090,-0.106528445787619,-0.0460140177289629,0.0162388921941971,-0.136303571322385,-0.401603139334189,0.0483925906677028,0.20479451635591,0.0946106658656704,0.208488445953135,0.0117715142972471,""
2091,-0.149359894221697,-0.00848149091064216,0.0200817260027582,-0.137759659129581,-0.402683218475327,0.064820195059128,0.224267011726534,0.0704106241272982,0.198993615531494,0.012057432790179,""
2092,-0.114526834057855,0.0175684381483244,0.0259165766379949,-0.0710418192715357,-0.341961225122355,0.0845760258346024,0.107311504010234,0.025423548763717,0.0730147359289907,0.00154778466283789,""
2093,-0.138456435795304,-0.0266920421665431,0.0177343241720273,-0.147414153789819,-0.374660495524059,0.0466594637051781,0.147595940256208,0.0172822447246298,0.0823570065286354,0.00195241115440185,""
2094,-0.149208247217326,0.0111763749657916,-0.00215403879367315,-0.140185911045207,-0.375612578879992,-0.0056435986190914,0.201818503525921,0.0945908759615228,0.150163387782871,0.00654761345014087,""
2095,-0.12694474799867,-0.0130833516767857,0.00870462516137271,-0.131323474514083,-0.324406990834125,0.0261451618760096,0.184369236284139,0.0464671375339121,0.0172510203787309,8.09199683103713e-05,""
2096,-0.166115375362733,0.000300360365733682,0.0121606268233529,-0.153654388173646,-0.405043064130514,0.0326156873419388,0.200832855167673,0.0554385144246545,0.201573136244387,0.0126498739697683,""
2097,-0.107693984470217,-0.0214113223283517,0.0228004235984878,-0.106304883200081,-0.383773848043123,0.0704187576920288,0.0906757625744572,0.05819955684868,0.0553049170923441,0.000869343072234226,""
2098,-0.172849430632232,-0.0164093289392817,0.0458838603819188,-0.143374899189595,-0.385961547658414,0.134633017896638,0.178653971346841,0.030808642605098,0.103052818329815,0.00340965686801594,""
2099,-0.120629254453698,-0.0145738254592445,0.0236764270249077,-0.111526652888035,-0.376193517766392,0.0776139771246621,0.213284289522878,0.0286920810179235,0.133424246921965,0.0054691488807448,""
2100,-0.157127411834815,-0.0267364547908486,0.00290457136512824,-0.180959295260536,-0.380479813572481,0.00914039926846645,0.135945740667003,0.0321574978863859,0.0473781112508576,0.00063817949704678,""
2101,-0.10648719247436,-0.0192871240909481,0.0317425176354509,-0.0940317989298571,-0.299136869122183,0.103175644366362,0.188615001364406,-0.0389118580232388,-0.0773993256501367,0.00164097786584354,""
2102,-0.134454644510816,-0.0377417364769915,0.0138370998230261,-0.158359281164781,-0.375238463346461,0.0386821437351806,0.157444344692509,0.0377051517185196,0.0354773776948989,0.000338573282957815,""
2103,-0.0805333669227556,0.0159961207543071,0.034316859487791,-0.0302203866806575,-0.305518811169794,0.0994212476064168,0.153078005625954,-0.00665631561435886,-0.0380811458764383,0.000396441970541532,""
2104,-0.178139656893808,0.0172025599599559,0.00257536736043146,-0.158361729573421,-0.377744939277588,0.00718736143691519,0.136384780183357,0.00542955329422424,0.0753697778859272,0.001674921544028,""
2105,-0.163695374074822,-0.0420890898064584,0.0240669235007188,-0.181717540380561,-0.372687544162,0.0784786937391763,0.183811212716059,0.0387298597433572,0.131175501512257,0.00448865234181182,""
2106,-0.109647884571833,-0.0469510884100314,0.0216896526485912,-0.134909320333273,-0.373862678678749,0.0582089245490035,0.202613846372258,0.0529661021197638,0.099898307575134,0.00246412949505582,""
2107,-0.131325809520239,-0.0524241247917836,0.0228671614593402,-0.160882772852682,-0.412170197310621,0.0666665612742211,0.118330246518527,0.0801634844422672,0.0990076136323999,0.00261733214137425,""
2108,-0.163030131983859,-0.042959447579321,0.0220466023197165,-0.183942977243464,-0.366564465234617,0.068537985912263,0.236439766386618,0.0163342362746013,0.197387252731464,0.0115698951082659,""
2109,-0.119333479565485,-0.0353710756461977,0.0210638419556839,-0.133640713255998,-0.350454957721648,0.0590606135449175,0.167164173344996,0.029646670680052,0.243340278966222,0.0160047051802022,""
2110,-0.14786380118824,-0.0273786738205646,0.0355159644041148,-0.139726510604689,-0.371453785544846,0.095148038957468,0.22217385722507,0.0540917674281086,0.0949419627659297,0.00247491750030069,""
2111,-0.165822540504655,0.0172723849438522,0.00192494162647379,-0.146625213934329,-0.319510209513233,0.00503136437808598,0.276258589719919,0.0366068198585289,0.0549023626543513,0.000922333772593766,""
2112,-0.106753566943307,-0.0642711961520857,0.0292373586438809,-0.141787404451512,-0.373527325084433,0.0908843095998728,0.174875776411139,0.0159171583447022,0.0948971476177838,0.00219703459662216,""
2113,-0.202936284762039,-0.0196100969647169,0.0541717522918622,-0.168374629434894,-0.411491706283866,0.14762960487887,0.216186831435017,0.0602673675769835,0.0934689129506602,0.00295497742383634,""
2114,-0.182049546589676,0.00657429592626631,0.0113965386353572,-0.164078712028052,-0.325377466237619,0.0416904172674053,0.2314151607445,0.0293249646398891,0.143307089081631,0.00608900960934697,""
2115,-0.123491734809679,-0.051032132728995,0.0328899645163022,-0.141633903022372,-0.41005514806554,0.0947343007363311,0.199930892101009,0.0409700309879541,0.185285651533259,0.0101817540653399,""
2116,-0.144149594422955,0.0285216321709087,0.0244836909501514,-0.0911442713018946,-0.289078470372466,0.069102244972086,0.163948262958753,0.00486353662214574,-0.00760853803554493,1.56679265571031e-05,""
2117,-0.141126982226424,-0.0436323474937218,0.0159009144289769,-0.168858415291169,-0.309028917960338,0.0471173887796664,0.165214841342142,0.00192342192258056,0.0352578832641255,0.000310566970967984,""
2118,-0.117281103865544,-0.0267710516514972,0.0344474477765545,-0.109604707740486,-0.348535145878659,0.0947218599059051,0.19522015879227,0.0426714612332222,-0.00569331156430732,8.96527059257858e-06,""
2119,-0.101909314836943,-0.029326410647775,0.0359916949676807,-0.0952440305170377,-0.32641033852366,0.112849406725017,0.158062335614948,0.0212184635521537,0.0282729468880456,0.00021391803233933,""
2120,-0.14538956946535,-0.0173146825927506,0.00396611411650874,-0.158738137941592,-0.411355939001222,0.0118157230703936,0.171185606586762,0.108455537266591,0.118459093360571,0.00395296072171065,""
2121,-0.146114044762007,-0.01724685430479,0.010989831631933,-0.152371067434864,-0.406600210080803,0.0342181004572131,0.188975175862532,0.0645237551821086,0.139556481461755,0.00576814140399456,""
2122,-0.140499165694155,-0.0147358235280618,0.0236991048905872,-0.13153588433163,-0.366954487416658,0.07034181568881,0.144562317594622,0.053967246650007,0.243873122942933,0.0174623474945365,""
2123,-0.161287669943922,-0.0314893777936443,0.0021354424705191,-0.190641605267047,-0.32569566857728,0.00522872588612736,0.206637555733296,-0.0273630047354249,-0.0349145528498169,0.00032919380587221,""
2124,-0.181923879176292,-0.00212778244027671,0.0224059595464354,-0.161645702070134,-0.406394532605077,0.0740118846663663,0.254702447419501,0.0866998533879601,0.251872678650102,0.0218509931092673,""
2125,-0.101487502902213,-0.0207691855854985,0.0092507571637582,-0.113005931323954,-0.334025557832796,0.0296879608218985,0.156062103154837,5.85431238449026e-05,0.146779029857068,0.00589407490827035,""
2126,-0.139537584995591,-0.020487958568214,0.0219190385206397,-0.138106505043166,-0.328002721858971,0.0696137749216217,0.14470649875455,0.0253179220486942,0.0237812115935021,0.000158678841043463,""
2127,-0.108740938119612,-0.0374172312907901,0.0104399669956205,-0.135718202414781,-0.410398547021919,0.0269850495654718,0.158399203929585,-0.00713855156819588,0.235056103849796,0.0150654847136733,""
2128,-0.136695202700088,-0.00793177877559412,0.0261695297135544,-0.118457451762128,-0.307422718736302,0.0853325068019848,0.19007158279447,-0.0528705317727116,0.0350876058338727,0.000318012977017187,""
2129,-0.108965264404555,-0.0270724423679628,0.0098688629883207,-0.126168843784198,-0.391457068010518,0.0321029800461672,0.199358128147436,0.0862213950421356,0.052506253875358,0.00075657776709671,""
2130,-0.142688462511143,-0.0430842960623496,0.0143513152941997,-0.171421443279293,-0.393473615372892,0.0453469330796185,0.187114375315767,0.077256897303889,0.124595611171842,0.00441481901492695,""
2131,-0.116357961940092,-0.0192753288301985,0.0261865658610591,-0.109446724909232,-0.37551130956169,0.0777229268755715,0.202057675090932,0.0618217612813739,0.074132181356212,0.00160109337154878,""
2132,-0.234517748596283,0.0225759101838418,0.0184796768092215,-0.19346216160322,-0.360948036296034,0.0599292883769171,0.230080623101429,0.0498370802608488,0.162147670599487,0.00858889147757965,""
2133,-0.136640682235137,-0.0564917006364377,0.0491994852440073,-0.143932897627568,-0.378131866961229,0.136880183886608,0.243638115688444,0.0329058964292752,0.0168756213282548,7.51472492406642e-05,""
2134,-0.129425581660362,0.0148199692253252,0.0173858527731047,-0.0972197596619318,-0.344285133833368,0.0463834018542969,0.240161174329281,0.0676298982760754,0.119220525389862,0.00415822324402724,""
2135,-0.0727944514989618,-0.039942333742606,-0.0171741229800911,-0.129910908221659,-0.382981676062745,-0.0512334483612934,0.140411078530332,0.111388689316595,0.286668029271224,0.019853838528249,""
2136,-0.143136359657734,-0.0160653763561071,0.0181617661456551,-0.141039969868186,-0.411231770544746,0.0544286046358153,0.146795336736712,0.0409326926285987,0.203884064851413,0.0127221912728677,""
2137,-0.11863387803369,-0.00954703211121973,0.0093812280019125,-0.118799682142998,-0.290960909558132,0.0244029803689959,0.240025605038,0.00174382766940374,-0.107374929255906,0.00321467485045185,""
2138,-0.147029134986256,-0.00464537984621218,0.0199411516978176,-0.131733363134651,-0.305423933652944,0.0576409737995134,0.205514405394017,-0.0276573820732304,0.0408413325026428,0.00047537658886814,""
2139,-0.155078160970269,-0.0160112125172828,0.0217935436072716,-0.14929582988028,-0.311023787407884,0.0702199918757362,0.233925020364422,0.0262807322914032,0.123361058768105,0.0043538472326535,""
2140,-0.193359374918293,0.0155791076914653,0.0109580307836421,-0.166822236443185,-0.251462881952351,0.0420364634324602,0.190903846442039,-0.115212473523045,0.091231907847915,0.00246993212820779,""
2141,-0.154137131445911,-0.0184206660780556,0.0310085567928171,-0.14154924073115,-0.350493696304901,0.0836430759163053,0.204799366632326,0.0450072357656704,0.266389185886582,0.020984741593275,""
2142,-0.128141540457826,-0.0424504618806885,0.0475731670339678,-0.123018835304547,-0.361718109731834,0.148510676396403,0.194215196034422,-0.0495336232813219,0.157279792849653,0.00687214336458616,""
2143,-0.147166057711577,-0.046599467342794,0.0464572358143449,-0.147308289240026,-0.334049136968126,0.137481100683359,0.228132690165899,-0.0183900994963236,0.088936614636226,0.00237064001623779,""
2144,-0.134580012588208,0.00281209110917649,0.00304854740545134,-0.12871937407358,-0.327146696896819,0.00869432480659722,0.200887101972831,0.0192982805468353,0.0653170686635624,0.00120868680709989,""
2145,-0.174994011398072,-0.0115606468435973,0.0463930614978843,-0.140161596743785,-0.402607658320989,0.145933009665232,0.147764037395475,0.0628070267889716,0.108292908636783,0.00378220094746752,""
2146,-0.138307064811857,-0.0111239042387148,0.038103664271507,-0.111327304779065,-0.346985234501875,0.117994286910435,0.0909207609703556,0.0442659472125937,0.0307403050487707,0.000273659460943653,""
2147,-0.130750009921467,-0.020720216646485,0.0209931521364751,-0.130477074431477,-0.315651214511148,0.0704545436021316,0.157441051226751,0.000932528344553771,-0.0232624613891585,0.000144224760597242,""
2148,-0.151243234927253,-0.0333478073030459,0.0264337277651611,-0.158157314465137,-0.279711698634298,0.0751399561585441,0.260240904142092,-0.0552043528965453,0.0239181448741593,0.000143757071882706,""
2149,-0.199153619510241,-0.00563919651340779,0.0259060050229867,-0.178886811000662,-0.339698413577201,0.0717734122880932,0.149652088958815,-0.0363015321839063,-0.0607889734093075,0.00101641017653704,""
2150,-0.155368724040147,-0.0229736778013848,0.0489957175306494,-0.129346684310882,-0.289897407605534,0.154728033909434,0.208602248972929,-0.0195047032378266,0.0222088003558074,0.000138309255400577,""
2151,-0.102327314938825,-0.0260107094625057,0.0362579493782863,-0.0920800750230442,-0.346509554345891,0.108180312231886,0.144019343247509,-0.00141388837842653,0.0926466464885376,0.00248592376391829,""
2152,-0.134701072427058,-0.0176480374849808,0.0375537894022652,-0.114795320509774,-0.342685019551765,0.111976039990143,0.194105207615324,-0.0174682376617461,0.00958640907822496,2.75743835156397e-05,""
2153,-0.159731015595201,-0.0437013900564989,0.0350923357240619,-0.168340069927638,-0.379613437940168,0.0937242571697403,0.273279842870345,0.0822946391415502,0.145253304176945,0.00631033869645315,""
2154,-0.116255872068203,-0.0246152255213522,0.0216528530721907,-0.119218244517364,-0.36608961819322,0.0638079893123872,0.135484957974443,0.0646400371968161,0.22753778146517,0.0144962894346615,""
2155,-0.135774659422827,-0.0420080120932707,0.0383791921710192,-0.139403479345079,-0.344616420085092,0.125426684349406,0.196901109115936,0.0131394906275671,0.147884149883765,0.0055844911093617,""
2156,-0.124070240609318,-0.0341332673158791,0.0104408429401842,-0.147762664985013,-0.418200343236328,0.028400275964682,0.149065503877122,0.0531825746962994,0.173367759022375,0.00825506342766117,""
2157,-0.0927771540678577,-0.0377812618482685,0.0212407959035778,-0.109317620012548,-0.406063889094275,0.0693271937561916,0.169209729506769,0.0913533602858901,0.145136187790455,0.00628911314941142,""
2158,-0.119910956023093,-0.0134594787252157,0.0371915958187718,-0.0961788389295374,-0.331836025520689,0.124520924102867,0.0999483432845542,-0.0436075673114397,0.0596451860534761,0.00103217571163424,""
2159,-0.114608663365253,-0.0534918792788216,0.0206894874588219,-0.147411055185253,-0.297171858975138,0.0618363220807435,0.234614992584996,-0.0434330985292475,-0.00951486929057708,2.28436529334642e-05,""
2160,-0.110131978520628,-0.0172313035743174,0.0289717863871768,-0.098391495707769,-0.332376450757362,0.0935812090455248,0.148221489905522,0.0407937320348917,0.0530086449614719,0.000801713345737116,""
2161,-0.140759888858187,-0.0467895015347527,0.0197276858868122,-0.167821704506127,-0.391334173669797,0.0658137843377278,0.18458003516481,0.109571141483111,0.151934431638791,0.00641424515954358,""
2162,-0.122224845792138,-0.0213815617731642,0.0398280954206904,-0.103778312144612,-0.432000136690119,0.109923110890481,0.161863233887669,0.103121170329853,0.0863989494822052,0.00217380224523679,""
2163,-0.148504068006031,-0.0358429893899527,0.0287368889694812,-0.155610168426502,-0.384299693506257,0.0779204034968383,0.243979602943106,0.0585275756339773,0.036079948765772,0.000365292417093589,""
2164,-0.117051695071237,-0.0341699638224299,0.0301498748630969,-0.12107178403057,-0.312583634470901,0.106372576694424,0.175385640915276,-0.0535080725324092,0.0782129780029983,0.00167050298750383,""
2165,-0.108876069331686,-0.0671391666907643,0.0316930503230364,-0.144322185699414,-0.402257323488083,0.0890646485428172,0.138494298646665,0.128079618272342,0.300613687523847,0.0210420591735297,""
2166,-0.134859965843362,-0.0062891632736837,0.018607460373882,-0.122541668743163,-0.367707813236483,0.0466489687387207,0.11823554360949,-0.0167864059075372,-0.0617998542233374,0.000998313035233168,""
2167,-0.17986534140581,-0.0360292120725802,0.0530688910420374,-0.162825662436353,-0.368991319459896,0.147122937532597,0.206075061241772,0.0372673591259299,0.12085273502263,0.00442493996619353,""
2168,-0.11410586636637,-0.0187110220451186,0.0419168481665748,-0.0909000402449133,-0.379598558883788,0.137393628277173,0.138923391573741,-0.000174950294977806,0.103333625264296,0.00328130460809813,""
2169,-0.139965862803362,-0.0434898914361977,0.0197383809490358,-0.163717373290524,-0.386147794088607,0.0552994922223633,0.185926127339219,0.0853564828911173,0.155896690022399,0.00628454801896589,""
2170,-0.153150203707988,-0.0388581354273603,0.00849543738707909,-0.183512901748269,-0.404637026218624,0.02666126670239,0.223489102276068,0.0689320164991447,0.0978306092579501,0.00276747238910611,""
