"ID","field","original","derived","reason"
672,"report_count","3","1","Reconstructed increasing count from raw choices; replaces reverse-direction PS1"
673,"report_count","3","1","Reconstructed increasing count from raw choices; replaces reverse-direction PS1"
674,"report_count","3","1","Reconstructed increasing count from raw choices; replaces reverse-direction PS1"
9,"minimum_ratio","6",,"Unresolved percentage outside 0..100%; retained in original field"
44,"minimum_ratio","5",,"Unresolved percentage outside 0..100%; retained in original field"
87,"minimum_ratio","5",,"Unresolved percentage outside 0..100%; retained in original field"
175,"minimum_ratio","7.03",,"Unresolved percentage outside 0..100%; retained in original field"
225,"minimum_ratio","5",,"Unresolved percentage outside 0..100%; retained in original field"
227,"minimum_ratio","8",,"Unresolved percentage outside 0..100%; retained in original field"
315,"minimum_ratio","5",,"Unresolved percentage outside 0..100%; retained in original field"
347,"minimum_ratio","5",,"Unresolved percentage outside 0..100%; retained in original field"
381,"minimum_ratio","5",,"Unresolved percentage outside 0..100%; retained in original field"
3,"desired_ratio","6.5",,"Unresolved percentage outside 0..100%; retained in original field"
77,"desired_ratio","2",,"Unresolved percentage outside 0..100%; retained in original field"
321,"desired_ratio","2",,"Unresolved percentage outside 0..100%; retained in original field"
551,"desired_ratio","1.5",,"Unresolved percentage outside 0..100%; retained in original field"
194,"timeliness","2",,"Restore raw/structural nonresponse"
469,"timeliness","2",,"Restore raw/structural nonresponse"
339,"satisfaction","2",,"Restore raw/structural nonresponse"
9,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
25,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
40,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
48,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
49,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
60,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
67,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
81,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
90,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
92,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
95,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
96,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
156,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
163,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
171,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
178,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
182,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
185,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
201,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
216,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
222,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
225,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
226,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
228,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
231,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
234,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
238,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
239,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
262,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
273,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
297,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
307,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
311,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
312,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
313,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
326,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
332,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
333,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
344,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
345,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
346,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
347,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
348,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
354,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
358,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
361,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
375,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
377,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
388,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
389,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
405,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
408,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
420,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
421,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
425,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
428,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
437,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
439,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
452,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
477,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
481,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
482,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
500,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
507,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
519,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
521,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
528,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
535,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
538,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
539,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
543,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
561,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
579,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
587,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
631,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
632,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
636,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
639,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
642,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
644,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
648,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
649,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
666,"prevention_eff","0",,"Mean of used preventive methods; non-use is undefined effectiveness"
